,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?,clust
1206,145726,0,3,1,1,19019,15,0,0,7292,1,Ocassional Flyers
1207,41487,500,1,1,1,10885,7,0,0,6451,1,Ocassional Flyers
1208,468175,0,5,1,1,141615,22,0,0,7348,1,Ocassional Flyers
1209,101431,0,4,1,1,49801,19,0,0,1677,0,Ocassional Flyers
1210,147090,0,4,1,1,35511,31,1800,16,2927,1,Ocassional Flyers
1211,44026,0,2,1,1,12282,18,634,1,5738,0,Ocassional Flyers
1212,18351,0,1,1,1,0,0,0,0,4744,0,Ocassional Flyers
1213,23717,0,1,1,1,3375,19,0,0,1404,0,Ocassional Flyers
1214,82120,0,1,1,1,8000,3,0,0,5619,0,Ocassional Flyers
1215,28677,0,1,1,1,215,3,0,0,3699,0,Ocassional Flyers
1216,12426,0,1,1,1,0,0,0,0,2238,0,Ocassional Flyers
1217,41547,0,3,1,1,16857,17,0,0,6697,0,Ocassional Flyers
1218,55086,0,1,1,1,525,3,400,2,3293,0,Ocassional Flyers
1219,228829,0,5,1,1,59852,21,0,0,7612,1,Ocassional Flyers
1220,41537,3576,1,1,1,3000,3,250,1,669,1,Ocassional Flyers
1221,86511,0,1,1,1,5000,6,2000,4,4625,1,Ocassional Flyers
1222,26858,500,4,1,1,34308,17,900,3,6606,1,Ocassional Flyers
1223,108616,0,4,1,1,36476,13,0,0,4644,0,Ocassional Flyers
1224,93191,0,1,1,1,10463,17,3100,7,1539,0,Ocassional Flyers
1225,16200,0,1,1,1,160,1,0,0,7043,0,Ocassional Flyers
1226,66524,0,4,1,1,34682,23,0,0,3188,0,Ocassional Flyers
1227,106309,0,3,1,1,21873,22,1200,4,5594,1,Ocassional Flyers
1228,14231,0,1,1,1,4950,24,1700,5,3917,0,Ocassional Flyers
1229,17684,0,1,1,1,93,1,0,0,2012,0,Ocassional Flyers
1230,17445,0,1,1,1,4500,3,500,1,6576,1,Ocassional Flyers
1231,58703,0,4,1,1,46473,34,950,4,7296,1,Ocassional Flyers
1232,3246,0,1,1,1,0,0,0,0,1401,0,Ocassional Flyers
1233,28607,0,1,1,1,5943,5,0,0,2895,0,Ocassional Flyers
1234,11494,0,1,1,1,8425,15,4700,11,5487,1,Ocassional Flyers
1235,51082,0,4,1,1,40878,13,0,0,3524,1,Ocassional Flyers
1236,59927,739,1,1,1,3100,3,0,0,1464,1,Ocassional Flyers
1237,15148,0,1,1,1,15148,3,0,0,269,0,Ocassional Flyers
1238,11845,0,1,1,1,625,2,0,0,2334,0,Ocassional Flyers
1239,16171,0,1,1,1,2875,16,0,0,4656,0,Ocassional Flyers
1240,28848,0,1,1,1,0,0,0,0,3069,0,Ocassional Flyers
1241,59839,0,3,1,1,26962,18,0,0,3404,0,Ocassional Flyers
1242,16825,0,1,1,1,4250,27,0,0,1431,0,Ocassional Flyers
1243,88929,0,4,1,1,44932,20,650,2,5694,1,Ocassional Flyers
1244,766419,0,1,1,1,11398,3,398,1,7162,1,Ocassional Flyers
1245,88563,0,4,1,1,42410,27,0,0,2567,0,Ocassional Flyers
1246,68464,0,1,1,1,240,3,0,0,8296,1,Ocassional Flyers
1247,34428,0,1,1,1,2625,10,0,0,5938,0,Ocassional Flyers
1248,11525,0,1,1,1,0,0,0,0,3008,0,Ocassional Flyers
1249,22533,1000,4,1,1,22206,17,100,1,5248,1,Ocassional Flyers
1250,286101,1000,5,1,1,72965,31,3000,11,4666,1,Ocassional Flyers
1251,28138,0,1,1,1,6330,29,0,0,3847,1,Ocassional Flyers
1252,118067,0,2,1,1,8715,12,0,0,3718,1,Ocassional Flyers
1253,81974,0,4,1,1,37266,18,1050,3,7661,1,Ocassional Flyers
1254,39601,0,1,1,1,4066,12,0,0,5434,0,Ocassional Flyers
1255,121390,0,1,1,1,8500,4,0,0,3342,0,Ocassional Flyers
1256,66411,1000,4,1,1,34826,19,3001,9,4211,1,Ocassional Flyers
1257,74093,0,3,1,1,20055,37,0,0,949,0,Ocassional Flyers
1258,76660,0,3,1,1,38807,24,3341,1,1193,0,Ocassional Flyers
1259,30178,0,3,1,1,14422,15,0,0,3656,1,Ocassional Flyers
1260,5617,0,1,1,1,4400,4,400,1,4706,1,Ocassional Flyers
1261,4636,0,1,1,1,0,0,0,0,42,0,Ocassional Flyers
1262,276571,0,4,1,1,42044,23,0,0,7872,0,Ocassional Flyers
1263,46269,0,3,1,1,20594,14,0,0,3487,1,Ocassional Flyers
1264,230715,0,3,1,1,24047,12,0,0,6826,1,Ocassional Flyers
1265,4546,0,1,1,1,1000,1,0,0,239,0,Ocassional Flyers
1266,2875,0,1,1,1,1375,4,0,0,1381,0,Ocassional Flyers
1267,33629,0,1,1,1,4970,10,150,1,1500,0,Ocassional Flyers
1268,837979,0,1,1,1,18372,15,1450,4,5373,1,Ocassional Flyers
1269,25671,0,2,1,1,10513,12,0,0,2945,1,Ocassional Flyers
1270,58778,0,4,1,1,28325,13,0,0,4919,0,Ocassional Flyers
1271,35216,0,1,1,1,9959,14,0,0,4481,0,Ocassional Flyers
1272,9157,0,2,1,1,22802,10,1245,3,901,1,Ocassional Flyers
1273,19578,0,2,1,1,5208,11,0,0,1632,1,Ocassional Flyers
1274,103993,0,3,1,1,14149,13,100,1,6158,1,Ocassional Flyers
1275,31769,0,1,1,1,450,2,450,2,6707,0,Ocassional Flyers
1276,91755,0,1,1,1,5026,8,751,3,2676,0,Ocassional Flyers
1277,88093,0,3,1,1,15518,13,343,1,4660,0,Ocassional Flyers
1278,139298,0,1,1,1,0,0,0,0,4965,0,Ocassional Flyers
1279,93045,0,3,1,1,17636,15,0,0,7092,0,Ocassional Flyers
1280,27989,0,3,1,1,25369,16,2729,2,4981,1,Ocassional Flyers
1281,456509,0,1,1,1,500,1,500,1,4201,0,Ocassional Flyers
1282,101089,0,3,1,1,23503,17,0,0,5834,0,Ocassional Flyers
1283,118601,0,5,1,1,51240,19,0,0,5105,0,Ocassional Flyers
1284,1923,0,1,1,1,1170,2,0,0,4615,0,Ocassional Flyers
1285,137134,0,5,1,1,92740,20,0,0,5170,0,Ocassional Flyers
1286,54345,0,1,1,1,1850,8,0,0,3348,0,Ocassional Flyers
1287,17472,0,1,1,1,500,1,0,0,1618,0,Ocassional Flyers
1288,104656,0,1,1,1,5000,3,0,0,1663,0,Ocassional Flyers
1289,149959,0,5,1,1,85844,51,1400,4,5986,1,Ocassional Flyers
1290,182228,0,4,1,1,41048,12,0,0,2139,0,Ocassional Flyers
1291,42093,0,1,1,1,1831,4,0,0,1526,0,Ocassional Flyers
1292,11447,0,1,1,1,1945,13,0,0,5902,0,Ocassional Flyers
1293,143566,0,1,1,1,5000,5,1500,3,6785,1,Ocassional Flyers
1294,55356,0,3,1,1,23871,15,0,0,4660,0,Ocassional Flyers
1295,13004,1000,1,1,1,13890,39,0,0,1572,1,Ocassional Flyers
1296,12134,899,4,1,1,57676,25,3064,9,974,1,Ocassional Flyers
1297,28695,0,1,1,1,0,0,0,0,4173,0,Ocassional Flyers
1298,13738,0,2,1,1,6485,18,900,5,2042,1,Ocassional Flyers
1299,210491,0,4,1,1,48287,18,0,0,2958,0,Ocassional Flyers
1300,110628,0,5,1,1,63759,13,0,0,2654,0,Ocassional Flyers
1301,7658,0,1,1,1,300,1,0,0,3231,0,Ocassional Flyers
1302,22805,0,1,3,1,26334,27,1800,6,3294,1,Ocassional Flyers
1303,38918,0,1,1,1,6505,29,618,2,4442,0,Ocassional Flyers
1304,62023,0,1,1,1,750,4,550,1,3819,0,Ocassional Flyers
1305,145233,0,1,1,1,9366,5,4866,3,2626,1,Ocassional Flyers
1306,142527,1000,1,3,1,24091,47,4650,24,3206,1,Ocassional Flyers
1307,46430,0,1,1,1,2100,4,500,1,7194,0,Ocassional Flyers
1308,3230,0,1,1,1,0,0,0,0,10,0,Ocassional Flyers
1309,98339,0,3,1,1,16336,13,0,0,3145,0,Ocassional Flyers
1310,86588,0,1,1,1,4537,4,0,0,1072,0,Ocassional Flyers
1311,22652,0,5,1,1,57642,14,0,0,7271,1,Ocassional Flyers
1312,89222,0,1,1,1,0,0,0,0,1528,0,Ocassional Flyers
1313,14072,0,3,1,1,20700,16,0,0,1949,1,Ocassional Flyers
1314,20335,0,1,1,1,5115,2,0,0,768,0,Ocassional Flyers
1315,11431,0,1,1,1,1759,4,759,3,8289,0,Ocassional Flyers
1316,7800,0,1,1,1,200,1,0,0,5787,0,Ocassional Flyers
1317,218207,0,1,1,1,8500,4,0,0,6114,1,Ocassional Flyers
1318,20308,0,3,1,1,19526,13,0,0,3797,1,Ocassional Flyers
1319,16420,0,1,1,1,0,0,0,0,6942,0,Ocassional Flyers
1320,105547,0,3,1,1,24973,26,500,1,6415,0,Ocassional Flyers
1321,94875,0,5,1,1,58314,25,800,7,4736,1,Ocassional Flyers
1322,24917,0,3,1,1,16239,13,150,1,5857,1,Ocassional Flyers
1323,22424,0,1,1,1,648,2,0,0,3951,0,Ocassional Flyers
1324,206155,0,4,1,1,28447,17,0,0,3848,0,Ocassional Flyers
1325,152426,0,1,1,1,6000,6,2000,4,5939,0,Ocassional Flyers
1326,50,0,1,1,1,50,1,50,1,5073,0,Ocassional Flyers
1327,78629,0,4,1,1,36679,25,0,0,6817,1,Ocassional Flyers
1328,192108,1000,1,1,1,10200,3,200,2,4656,1,Ocassional Flyers
1329,22878,0,1,1,1,9039,32,0,0,6641,1,Ocassional Flyers
1330,106921,0,4,1,1,26666,13,0,0,2581,0,Ocassional Flyers
1331,220267,0,1,1,1,8500,4,0,0,4716,1,Ocassional Flyers
1332,93700,0,5,1,1,58745,14,0,0,4827,1,Ocassional Flyers
1333,28941,0,1,1,1,2935,6,0,0,4692,0,Ocassional Flyers
1334,5906,0,1,1,1,280,1,0,0,6395,0,Ocassional Flyers
1335,168897,0,4,1,1,37451,24,400,2,5189,0,Ocassional Flyers
1336,68012,0,1,1,1,247,3,0,0,3342,0,Ocassional Flyers
1337,83848,0,4,1,1,28202,14,0,0,5927,0,Ocassional Flyers
1338,4090,0,1,1,1,0,0,0,0,59,0,Ocassional Flyers
1339,19870,0,1,1,1,11075,4,0,0,892,0,Ocassional Flyers
1340,149167,0,4,1,1,48521,13,0,0,6155,0,Ocassional Flyers
1341,3446,0,1,1,1,0,0,0,0,3245,0,Ocassional Flyers
1342,61227,0,2,1,1,6957,10,0,0,5647,0,Ocassional Flyers
1343,124430,0,2,1,1,15523,17,1200,8,4054,1,Ocassional Flyers
1344,24838,0,1,1,1,500,1,0,0,1684,0,Ocassional Flyers
1345,63311,0,5,1,1,90181,34,950,6,4604,1,Ocassional Flyers
1346,20503,0,1,1,1,520,3,0,0,3445,0,Ocassional Flyers
1347,45137,0,1,1,1,2000,1,0,0,1319,1,Ocassional Flyers
1348,3350,0,1,1,1,65,3,0,0,3540,0,Ocassional Flyers
1349,46967,0,1,1,1,2000,9,0,0,2888,0,Ocassional Flyers
1350,20900,0,1,1,1,1000,1,0,0,3685,0,Ocassional Flyers
1351,26375,0,1,1,1,7875,38,0,0,1431,0,Ocassional Flyers
1352,7061,0,1,1,1,7100,12,0,0,7218,0,Ocassional Flyers
1353,47394,0,2,1,1,31347,19,2150,5,5688,1,Ocassional Flyers
1354,3273,0,1,1,1,500,1,0,0,2749,0,Ocassional Flyers
1355,1866,0,1,1,1,1128,8,0,0,1782,0,Ocassional Flyers
1356,80214,0,1,1,1,500,1,500,1,7029,1,Ocassional Flyers
1357,24266,0,1,1,1,2375,12,0,0,4111,0,Ocassional Flyers
1358,153597,0,5,1,1,56567,18,0,0,8289,0,Ocassional Flyers
1359,126555,0,4,1,1,41253,19,0,0,6280,1,Ocassional Flyers
1360,165144,0,3,1,1,24156,14,0,0,3581,0,Ocassional Flyers
1361,75556,0,1,1,1,2790,6,0,0,2712,0,Ocassional Flyers
1362,8327,0,1,1,1,2900,4,150,1,5814,1,Ocassional Flyers
1363,75288,0,4,1,1,36866,20,0,0,2774,0,Ocassional Flyers
1364,74796,0,3,1,1,19710,15,400,1,3616,1,Ocassional Flyers
1365,74073,0,4,1,1,45526,41,200,1,2976,1,Ocassional Flyers
1366,1250,0,1,1,1,625,5,0,0,1071,0,Ocassional Flyers
1367,118844,0,4,1,1,28731,17,400,2,8289,1,Ocassional Flyers
1368,86533,0,1,1,1,3700,4,700,2,3600,0,Ocassional Flyers
1369,35304,0,4,1,1,30532,13,0,0,3131,1,Ocassional Flyers
1370,56712,0,3,1,1,15685,14,500,1,997,0,Ocassional Flyers
1371,12471,0,1,1,1,0,0,0,0,666,0,Ocassional Flyers
1372,2627,0,1,1,1,0,0,0,0,25,0,Ocassional Flyers
1373,319241,0,5,1,1,71867,36,0,0,4692,0,Ocassional Flyers
1374,26129,0,3,1,1,20265,17,0,0,3629,1,Ocassional Flyers
1375,34007,0,1,1,1,440,2,0,0,1937,0,Ocassional Flyers
1376,29632,0,1,1,1,0,0,0,0,4898,0,Ocassional Flyers
1377,191583,0,3,1,1,25675,18,0,0,2950,1,Ocassional Flyers
1378,21847,0,1,1,1,929,4,903,3,4491,1,Ocassional Flyers
1379,66741,2880,5,1,1,71921,30,2600,7,6638,1,Ocassional Flyers
1380,97606,0,4,1,1,42980,24,0,0,3355,1,Ocassional Flyers
1381,83811,0,4,1,1,25936,15,500,1,3281,1,Ocassional Flyers
1382,61617,0,2,1,1,23495,13,0,0,3972,0,Ocassional Flyers
1383,93264,0,1,1,1,3250,19,0,0,2369,0,Ocassional Flyers
1384,25123,0,1,1,1,2030,6,0,0,8289,0,Ocassional Flyers
1385,199956,1178,1,1,1,0,0,0,0,8296,0,Ocassional Flyers
1386,51088,0,1,1,1,0,0,0,0,7057,0,Ocassional Flyers
1387,61405,250,2,1,1,32316,20,1350,8,4828,1,Ocassional Flyers
1388,68684,0,2,1,1,5756,13,0,0,2892,0,Ocassional Flyers
1389,25333,0,3,1,1,11229,16,300,2,6099,1,Ocassional Flyers
1390,51324,0,3,1,1,20533,14,0,0,4408,0,Ocassional Flyers
1391,11648,0,1,1,1,475,4,0,0,5318,0,Ocassional Flyers
1392,10697,0,1,1,1,1000,8,0,0,2111,0,Ocassional Flyers
1393,23184,1250,1,1,1,3694,12,1150,3,7467,1,Ocassional Flyers
1394,16061,0,1,1,1,2750,11,0,0,6366,0,Ocassional Flyers
1395,7400,0,1,1,1,2600,14,0,0,1394,0,Ocassional Flyers
1396,17215,0,1,1,1,1750,7,0,0,1423,0,Ocassional Flyers
1397,54522,0,3,1,1,21221,45,2500,5,6125,0,Ocassional Flyers
1398,81380,0,5,1,1,56524,22,0,0,7404,1,Ocassional Flyers
1399,252520,0,4,1,1,43392,17,500,1,3818,0,Ocassional Flyers
1400,4708,0,1,1,1,1000,1,0,0,4232,0,Ocassional Flyers
1401,30300,0,1,1,1,2160,7,0,0,4002,0,Ocassional Flyers
1402,70659,0,2,1,1,9178,8,0,0,1622,0,Ocassional Flyers
1403,80223,0,3,1,1,21248,26,2050,7,8121,1,Ocassional Flyers
1404,182291,0,3,1,1,24155,22,0,0,8289,0,Ocassional Flyers
1405,54810,0,3,1,1,19665,21,0,0,2368,0,Ocassional Flyers
1406,190674,4704,5,1,1,104159,33,4754,15,3396,1,Ocassional Flyers
1407,78305,733,1,1,1,130,3,0,0,2580,0,Ocassional Flyers
1408,9794,0,1,1,1,2250,11,0,0,968,0,Ocassional Flyers
1409,35997,0,5,1,1,71171,19,900,5,6088,1,Ocassional Flyers
1410,14769,0,1,1,1,500,1,0,0,5639,0,Ocassional Flyers
1411,91259,0,5,1,1,60609,12,0,0,4531,0,Ocassional Flyers
1412,94896,0,4,1,1,38127,15,500,1,5602,1,Ocassional Flyers
1413,11457,0,1,1,1,705,3,0,0,3767,0,Ocassional Flyers
1414,23997,0,1,1,1,250,2,250,2,4204,0,Ocassional Flyers
1415,3522,0,1,1,1,3522,4,0,0,3916,0,Ocassional Flyers
1416,11162,0,1,1,1,0,0,0,0,4950,0,Ocassional Flyers
1417,38827,0,1,1,1,0,0,0,0,2993,0,Ocassional Flyers
1418,152881,0,5,1,1,79687,18,500,1,7474,1,Ocassional Flyers
1419,10760,0,1,1,1,0,0,0,0,1534,0,Ocassional Flyers
1420,20498,0,1,1,1,7826,20,7226,18,5491,0,Ocassional Flyers
1421,23354,0,3,1,1,10447,5,0,0,6896,1,Ocassional Flyers
1422,121688,0,4,1,1,31631,15,0,0,4420,0,Ocassional Flyers
1423,71503,0,1,1,1,7819,17,0,0,5080,1,Ocassional Flyers
1424,45687,0,1,1,1,45,2,0,0,2269,0,Ocassional Flyers
1425,23696,0,2,1,1,5577,10,0,0,5531,0,Ocassional Flyers
1426,68907,0,4,1,1,33434,10,0,0,3365,0,Ocassional Flyers
1427,28077,0,1,1,1,735,6,500,1,6575,0,Ocassional Flyers
1428,157416,0,5,1,1,67795,16,0,0,5132,0,Ocassional Flyers
1429,5500,0,1,1,1,2875,9,0,0,1428,0,Ocassional Flyers
1430,323,0,1,1,1,0,0,0,0,1975,0,Ocassional Flyers
1431,822321,0,5,1,1,138334,26,600,2,3288,1,Ocassional Flyers
1432,135168,0,4,1,1,29156,16,300,2,6002,0,Ocassional Flyers
1433,178010,0,1,1,1,5500,4,500,1,2777,1,Ocassional Flyers
1434,11925,0,1,1,1,400,4,400,4,4015,0,Ocassional Flyers
1435,179559,0,3,1,1,17819,12,1000,2,7173,1,Ocassional Flyers
1436,24557,0,3,1,1,18957,20,0,0,1996,0,Ocassional Flyers
1437,56805,0,3,1,1,16617,17,0,0,2307,0,Ocassional Flyers
1438,199418,1000,3,1,1,25590,39,3199,9,4548,1,Ocassional Flyers
1439,189054,0,1,1,1,17900,25,7400,23,3985,1,Ocassional Flyers
1440,4838,0,3,1,1,23592,16,500,1,5024,1,Ocassional Flyers
1441,120941,0,4,1,1,42301,21,0,0,7588,0,Ocassional Flyers
1442,43971,0,1,1,1,1491,11,0,0,2350,0,Ocassional Flyers
1443,184805,0,4,1,1,52755,22,0,0,4726,1,Ocassional Flyers
1444,14952,0,1,1,1,250,1,250,1,3099,0,Ocassional Flyers
1445,11548,0,1,1,1,1634,7,0,0,3837,0,Ocassional Flyers
1446,13188,0,1,1,1,1500,3,1500,3,1955,0,Ocassional Flyers
1447,3000,0,1,1,1,1000,1,0,0,270,0,Ocassional Flyers
1448,11604,0,1,1,1,95,2,0,0,4177,0,Ocassional Flyers
1449,89708,0,1,1,1,8000,4,0,0,3173,0,Ocassional Flyers
1450,22011,0,1,1,1,0,0,0,0,2167,0,Ocassional Flyers
1451,7369,0,1,1,1,0,0,0,0,2277,0,Ocassional Flyers
1452,130595,0,1,1,1,0,0,0,0,1677,0,Ocassional Flyers
1453,72019,0,3,1,1,20430,8,0,0,1789,1,Ocassional Flyers
1454,190730,0,5,1,1,78916,28,2450,9,1648,1,Ocassional Flyers
1455,4399,0,1,1,1,750,6,0,0,1369,0,Ocassional Flyers
1456,124030,0,5,1,1,61599,16,0,0,5934,1,Ocassional Flyers
1457,2318,0,2,1,1,8747,14,0,0,7945,1,Ocassional Flyers
1458,34651,0,1,1,1,4000,6,500,1,6157,1,Ocassional Flyers
1459,131960,2000,3,1,1,16081,8,0,0,8296,0,Ocassional Flyers
1460,25748,0,1,1,1,0,0,0,0,2566,0,Ocassional Flyers
1461,25125,0,1,1,1,1875,8,0,0,5147,1,Ocassional Flyers
1462,32356,0,3,1,1,22918,19,0,0,6571,0,Ocassional Flyers
1463,16859,0,4,1,1,64109,45,4822,9,3266,1,Ocassional Flyers
1464,264685,0,5,1,1,57505,16,0,0,4112,0,Ocassional Flyers
1465,5931,0,1,1,1,0,0,0,0,882,0,Ocassional Flyers
1466,47056,0,1,1,1,0,0,0,0,2031,0,Ocassional Flyers
1467,20603,0,1,1,1,115,5,0,0,3054,1,Ocassional Flyers
1468,55788,0,3,1,1,24831,12,0,0,7314,0,Ocassional Flyers
1469,84949,0,4,1,1,41854,15,0,0,5336,0,Ocassional Flyers
1470,11961,0,1,2,1,11961,10,0,0,4646,0,Ocassional Flyers
1471,3974,0,1,1,1,365,3,0,0,1397,0,Ocassional Flyers
1472,71593,0,3,1,1,22666,17,0,0,2266,0,Ocassional Flyers
1473,8719,0,1,1,1,2000,9,0,0,5671,0,Ocassional Flyers
1474,79561,0,1,1,1,6333,12,400,2,6231,0,Ocassional Flyers
1475,65672,0,4,1,1,29089,13,0,0,6529,0,Ocassional Flyers
1476,14523,0,1,1,1,4197,4,0,0,6276,1,Ocassional Flyers
1477,156219,0,5,1,1,55874,24,0,0,5015,1,Ocassional Flyers
1478,75949,0,1,1,1,952,4,0,0,2195,0,Ocassional Flyers
1479,333346,2139,4,1,1,52013,31,4309,12,4469,1,Ocassional Flyers
1480,34464,0,2,1,1,5312,5,0,0,2886,0,Ocassional Flyers
1481,27876,0,1,1,1,0,0,0,0,5972,0,Ocassional Flyers
1482,50715,0,4,1,1,39211,13,0,0,4051,1,Ocassional Flyers
1483,27532,0,1,1,1,4639,13,0,0,3939,0,Ocassional Flyers
1484,3919,0,1,1,1,500,1,0,0,1591,0,Ocassional Flyers
1485,25685,0,1,1,1,185,3,0,0,6382,0,Ocassional Flyers
1486,161396,0,3,1,1,26695,11,1000,2,5792,0,Ocassional Flyers
1487,363165,2565,1,1,1,5950,11,1850,8,6116,1,Ocassional Flyers
1488,12091,0,4,1,1,29271,15,0,0,5609,1,Ocassional Flyers
1489,22772,0,1,1,1,0,0,0,0,8289,0,Ocassional Flyers
1490,166470,0,2,1,1,9574,16,0,0,4194,0,Ocassional Flyers
1491,25341,0,1,1,1,38,4,0,0,3995,1,Ocassional Flyers
1492,17470,0,1,1,1,4100,9,2500,5,4691,0,Ocassional Flyers
1493,58898,0,1,1,1,23050,15,50,1,4328,1,Ocassional Flyers
1494,20318,0,1,2,1,6990,13,0,0,1956,0,Ocassional Flyers
1495,32313,0,4,1,1,29188,27,0,0,5397,1,Ocassional Flyers
1496,100649,0,1,1,1,4000,3,500,1,4457,1,Ocassional Flyers
1497,89999,0,3,1,1,11694,13,0,0,7530,0,Ocassional Flyers
1498,76387,0,1,1,1,3588,7,0,0,4442,0,Ocassional Flyers
1499,76702,0,3,1,1,21568,17,0,0,6025,1,Ocassional Flyers
1500,61956,0,1,1,1,17500,2,0,0,2755,0,Ocassional Flyers
1501,111897,0,3,1,1,14728,14,0,0,6310,0,Ocassional Flyers
1502,33017,0,1,1,1,1069,7,250,1,3814,0,Ocassional Flyers
1503,17828,0,4,1,1,35099,14,0,0,2115,1,Ocassional Flyers
1504,36935,0,4,1,1,34448,17,0,0,5766,1,Ocassional Flyers
1505,20518,0,2,1,1,5580,10,0,0,2600,0,Ocassional Flyers
1506,19694,0,1,1,1,2125,10,0,0,1436,0,Ocassional Flyers
1507,10424,0,1,1,1,0,0,0,0,1894,0,Ocassional Flyers
1508,92859,0,4,1,1,33378,15,0,0,5185,1,Ocassional Flyers
1509,771,0,1,1,1,40256,4,0,0,4203,1,Ocassional Flyers
1510,95658,0,1,1,1,5269,18,0,0,7584,0,Ocassional Flyers
1511,37163,0,3,1,1,19318,14,0,0,4988,0,Ocassional Flyers
1512,11933,0,1,1,1,249,3,79,1,1412,1,Ocassional Flyers
1513,7545,0,1,1,1,616,6,0,0,4587,0,Ocassional Flyers
1514,89112,4670,2,1,1,28670,29,0,0,2680,0,Ocassional Flyers
1515,102230,0,1,1,1,3406,5,500,1,2620,0,Ocassional Flyers
1516,6112,0,1,1,1,0,0,0,0,5072,0,Ocassional Flyers
1517,21839,0,1,1,1,1375,4,0,0,5411,0,Ocassional Flyers
1518,21461,0,3,1,1,40806,28,0,0,6011,1,Ocassional Flyers
1519,405499,1000,4,1,1,72318,46,9729,29,2329,1,Ocassional Flyers
1520,25788,0,1,1,1,4650,13,4650,13,3687,1,Ocassional Flyers
1521,5450,0,1,1,1,125,3,0,0,687,0,Ocassional Flyers
1522,70308,0,4,1,1,41704,19,0,0,2186,1,Ocassional Flyers
1523,427528,0,4,1,1,35098,16,1600,3,6465,0,Ocassional Flyers
1524,65519,0,1,1,1,0,0,0,0,4150,0,Ocassional Flyers
1525,5583,0,1,1,1,3147,14,0,0,5365,1,Ocassional Flyers
1526,25435,0,1,1,1,7147,32,0,0,3027,0,Ocassional Flyers
1527,131554,0,5,1,1,64937,15,0,0,5428,1,Ocassional Flyers
1528,93028,0,4,1,1,40887,22,0,0,2507,1,Ocassional Flyers
1529,62396,2128,1,1,1,1250,3,0,0,8075,1,Ocassional Flyers
1530,207655,500,5,1,1,78967,31,0,0,6144,0,Ocassional Flyers
1531,87282,0,3,1,1,13480,10,0,0,3911,0,Ocassional Flyers
1532,33604,0,3,1,1,13619,16,0,0,2633,0,Ocassional Flyers
1533,9860,0,1,1,1,99,1,99,1,5055,0,Ocassional Flyers
1534,500,0,1,1,1,0,0,0,0,396,0,Ocassional Flyers
1535,51680,0,4,1,1,54926,65,3088,8,2112,1,Ocassional Flyers
1536,6125,0,1,1,1,2750,8,0,0,144,0,Ocassional Flyers
1537,91939,0,1,1,1,1244,8,0,0,8296,0,Ocassional Flyers
1538,17191,0,1,1,1,2484,6,2484,6,922,0,Ocassional Flyers
1539,16685,0,1,1,1,400,2,0,0,1817,0,Ocassional Flyers
1540,74538,0,3,1,1,18835,21,0,0,2726,0,Ocassional Flyers
1541,37569,0,1,1,1,3850,4,250,1,1597,1,Ocassional Flyers
1542,56395,0,5,1,1,72905,24,1800,4,2344,1,Ocassional Flyers
1543,626,0,1,1,1,626,1,0,0,3393,0,Ocassional Flyers
1544,12906,0,1,1,1,0,0,0,0,4124,0,Ocassional Flyers
1545,7383,0,1,1,1,7225,11,2750,7,5238,1,Ocassional Flyers
1546,35243,0,2,1,1,10046,15,1500,3,2356,0,Ocassional Flyers
1547,43348,0,4,1,1,68846,25,200,1,2869,1,Ocassional Flyers
1548,137908,0,5,1,1,57713,19,0,0,7250,1,Ocassional Flyers
1549,65533,0,2,1,1,7595,10,0,0,4544,0,Ocassional Flyers
1550,33405,0,1,1,1,1600,3,0,0,1808,1,Ocassional Flyers
1551,22639,0,1,1,1,1840,4,0,0,5168,0,Ocassional Flyers
1552,15750,0,1,1,1,1065,3,0,0,6254,1,Ocassional Flyers
1553,36296,0,1,1,1,5780,6,0,0,4600,0,Ocassional Flyers
1554,24418,0,2,1,1,12533,13,0,0,5626,1,Ocassional Flyers
1555,239576,0,3,1,1,13301,12,0,0,4849,1,Ocassional Flyers
1556,46142,0,3,1,1,14445,13,0,0,6452,1,Ocassional Flyers
1557,76177,0,4,1,1,31922,16,0,0,3057,0,Ocassional Flyers
1558,165203,0,4,1,1,36666,20,0,0,3239,1,Ocassional Flyers
1559,14598,0,1,1,1,625,5,0,0,1562,0,Ocassional Flyers
1560,60856,0,2,1,1,17332,8,0,0,2076,0,Ocassional Flyers
1561,50939,0,3,1,1,16453,16,0,0,2753,0,Ocassional Flyers
1562,135568,0,4,1,1,40051,21,0,0,3166,0,Ocassional Flyers
1563,17111,0,3,1,1,13577,10,0,0,4434,1,Ocassional Flyers
1564,145868,0,5,1,1,61068,18,10042,4,3925,1,Ocassional Flyers
1565,16148,0,1,1,1,2625,14,0,0,1529,0,Ocassional Flyers
1566,66923,0,3,1,1,17139,12,0,0,4875,0,Ocassional Flyers
1567,112164,0,3,1,1,16802,14,0,0,2188,0,Ocassional Flyers
1568,153962,0,5,1,1,90992,21,0,0,6567,1,Ocassional Flyers
1569,25835,0,3,1,1,15153,15,0,0,6142,1,Ocassional Flyers
1570,34584,0,1,1,1,6962,21,1500,7,5202,1,Ocassional Flyers
1571,60386,2738,3,1,1,24356,14,1565,1,1785,1,Ocassional Flyers
1572,12264,0,1,1,1,0,0,0,0,267,0,Ocassional Flyers
